database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	L16	L17	L18	L19	L20	L21	L22	L23	L24	L25	L26	L27	L28	L29	L30	L31	L32	L33	L34	L35	L36	L37	L38	L39	L40	L41	L42	L43	L44	L45	L46	L47	L48	L49	L50	L51	L52	L53	L54	L55	L56	L57	L58	L59	L60	L61	L62	L63	L64	L65	L66	L67	L68	L69	L70	L71	L72	L73	L74	L75	L76	L77	L78	L79	L80
CHEBI:6904	C15H25NO3	COCCc1ccc(OCC(O)CNC(C)C)cc1	InChI=1S/C15H25NO3/c1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3/h4-7,12,14,16-17H,8-11H2,1-3H3	Metoprolol	268.1886505		[M+H]+		738.7475	9606	Homo sapiens										19251368.65	16468485.83	21630474.67	2586285.868	18626246.7	20518982.51	20595756.31	17506970.68	15790163.43	17405287.28	17065282.76	17527476.77	2269803.387	18382870.27	20054720.19	18929998.3	20743986.98	648808.2726	14187416.11	24640492.24	17195364.38	9301309.376	11198313.17	20906990.21	19576031.28	12557195.14	11628157.24	2707359.54	19046841.98	20666913.53	21556839.47	1118056.666	1263906.331	21775498.09	18949633.71	19151521.62	18105575.51	681959.7916	2021442.155	19742776.78	23898957.92	19784538.14	9770025.624	19925837.01	9225496.804	27720768.31	10165961.93	26655734.82	24121597.94	28036419.79	28933043.85	28418702.09	37041164.05	29303862.18	28256812.81	22960867.3	22112442.49	23038298.58	19928183.01	22215306.25	20813789.42	18127945.89	16279031.54	16076674.04	17645799.72	22428140.47	23200201.37	25132274.45	20764873.19	22824870.12	19635291.32	22030406.75	24121496.68	17329473.3	21446912.39	25072237.43	21640057.42	27305378.06	17510958.65	22157250.94
CHEBI:26836	H2O4S	[H]OS(=O)(=O)O[H]	InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)	Sulfate	98.98478067		[M+H]+		598.355	9606	Homo sapiens										13734590.19	15780719.61	18590291.5	19530656.15	6047450.289	7729522.942	12020464.69	6188954.168	11490731.31	15664190.79	13631450.45	6619220.818	14497553.29	8787058.136	10595744.73	13358060.14	17763190.34	4974718.645	12168011.34	10028663.08	9437554.565	26882323.93	16132167.36	8451195.298	19694476.02	17095538.42	69022756.37	12399533.73	7639312.11	17202868.28	7859988.188	19389563.04	13146427.53	11127282.27	11069599.7	14021818.37	6711713.731	41305647.31	11841282.6	26355972.72	19250535.68	34492619.36	28560069.15	27923630.13	49445936.44	116550614.1	70153701.71	51320777.72	33212609.46	189809641.5	119941730.4	59450624.18	57289725.88	50053559.58	43656677.28	100823853.1	94817347.67	50008269.92	47880913.5	35247852.58	144745508.7	29404614.64	51503910.77	73377223.08	22609615.62	42395883.63	14694053.43	15427230.28	106835122.5	62560671.59	33661641.45	47294609.06	39149020.71	27343258.5	30076099.16	39332475.27	76237290.52	22261952.15	38872132.42	24542103.83
CHEBI:17385	C9H10O4	OC(Cc1ccc(O)cc1)C(O)=O	InChI=1S/C9H10O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,10-11H,5H2,(H,12,13)	Hydroxyphenyllactic acid	182.0370094		[M]+		398.81	9606	Homo sapiens										52267192.69	84521558.56	169008285	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	10609450.33	22415379.91	10790879.4	16386637.03	23324553.97	12656267.13	9486381.28	22556300.51	13926962.15	23087389.68	30064089.15	28844981.42	26944391.74	15076682.35	15423035.9	23471572.24	27627388.23	31847476.33	28385076.95	18181423.62	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	820810711.3	25830067.73	24533421.64	107719521.6	125777862.3	25535239.06	124348132.1	22130178.8	116070336.9	259683228.6	139339229	103810783.2	166799232.7	260725159.6	167743904.6	385610595.3	179312661.9	30161065.49	186706560.7	125169812.5	25938944.28
CHEBI:16770	C8H16N2O4	C[C@H](NCCC[C@H](N)C(O)=O)C(O)=O	InChI=1S/C8H16N2O4/c1-5(7(11)12)10-4-2-3-6(9)8(13)14/h5-6,10H,2-4,9H2,1H3,(H,11,12)(H,13,14)/t5-,6-/m0/s1	N5-(L-1-Carboxyethyl)-L-ornithine	204.1230605		[M]+		344.394	9606	Homo sapiens										19983819.84	24992711.48	22604716.62	15868406.77	19003325.09	21890205.47	17086168.06	23094120.96	26734959.69	4928567.999	5189240.793	32635162.61	36664511.55	34171257.9	18908389.82	53865001.43	21427949.34	13502578.48	20047003.07	24675386.5	14779494.22	18942602.34	50670172.39	15944975.53	11398045.74	4080934.708	1133775.771	10039844.12	15803107.64	17964094.56	31382252.22	18508701.01	26604510.25	26108573.26	21771553.96	21592877.35	12606593.83	13496646.47	15106988.22	4333991.174	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	54612739.17	27599477.74	50197234.35	53759563.17	33996084.35	31896482.39	36929815.76	13213266.83	39736608.96	20103405.48	17433100.13	23604846.31	23106610.72	23135645.73	15523490.32	20280461.32	20427800.7	42983077.18	32437199.72	35882442.48	14495407.55	13042099.47
CHEBI:4387	C27H41NO8	[H][C@]12C[C@]3(O)[C@]([H])([C@H]1OC)[C@@]1(C[C@@H]2OC)OCO[C@@]11[C@@H](OC(C)=O)[C@]2([H])[C@@]4(C)CC[C@H](OC)[C@@]32C1N(CC)C4	InChI=1S/C27H41NO8/c1-7-28-12-23(3)9-8-17(32-5)26-20(23)21(36-14(2)29)27(22(26)28)25(34-13-35-27)11-16(31-4)15-10-24(26,30)19(25)18(15)33-6/h15-22,30H,7-13H2,1-6H3/t15-,16+,17+,18+,19+,20-,21+,22?,23+,24+,25-,26-,27-/m1/s1	Deltaline	490.2891576		[M+H-H2O]+		794.988	9606	Homo sapiens										1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	26839232	1220352.208	1482910.394	141457845.9	1189649.004	30020715.68	946076.3275	7378583.264	23609864	7752192.077	47594869.82	3408179.133	7400932.073	1100556.955	6541247.473	1305306.423	7818740.788	2708993.562	5484396.802	664691.5557	999848.66	18917234.95	1217506.427	32995648	12516791.08	903063.9457	108639436	31282957.47	1494917.699	1428927.12	21663551.36	20998548.27	16438535.07	21535175.99	21554207.08	49087091.38	67641818.34	23273266.97	17046743.08	28183323.11	13808637.04	5543851.238	1394434.089	49120714.06	25682758.28	28060116.44	20155872.46	26410672.05	10191146.29	21446663.27	19583698.7	20795369.03	19516447.17	43666383.1	54340663	21010576.07	23049463.38	1300431.056	7304947.487	350141.1191
CHEBI:27585	C5H11NO2Se	C[Se]CCC(N)C(O)=O	InChI=1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)	Selenomethionine	198.0179233		[M+H]+		822.892	9606	Homo sapiens										11358171.26	174534568.9	140363468.6	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	14743490.35	5958081.192	52494823.9	5266363.543	18446519.43	5898332.978	34996796.24	47905156.62	16020954.13	21911632.94	5431398.829	30927712.04	7245060.349	69296056.35	124601094.5	38516469.76	39458808.18	56696748.57	114555393.7	124457613.2	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	14352548.91	23790749.15	6063650.172	16244021.4	52611266.08	15530287.04	20918332.36	4765886.014	17439985.48	4496741.998	6064402.721	5866358.348	4740865.013	4514617.753	19572904.83	23583426.21	17170866.17	5030224.459	5732333.828	22324224.62	28389127.14	39353014.68
CHEBI:42471	C22H34O7	[H][C@@]12[C@H](O)[C@H](OC(C)=O)[C@@]3(C)O[C@](C)(CC(=O)[C@]3(O)[C@@]1(C)[C@@H](O)CCC2(C)C)C=C	InChI=1S/C22H34O7/c1-8-19(5)11-14(25)22(27)20(6)13(24)9-10-18(3,4)16(20)15(26)17(28-12(2)23)21(22,7)29-19/h8,13,15-17,24,26-27H,1,9-11H2,2-7H3/t13-,15-,16-,17-,19-,20-,21+,22-/m0/s1	Coleonol	411.2460834		[M+H]+		725.639	9606	Homo sapiens										8209451.116	19302984.11	1764695.893	10991029.85	7217943.814	8229291.875	13063327.78	5392264.151	4234240.709	24111605.76	5232140.052	13558597.05	5197413.793	14742291.84	9956392.495	15016729.83	2646504.085	1295915.818	2915112.835	3907175.039	6989314.544	10685196.48	22664774.9	16357288.8	21658091.12	18068471.53	3760329.673	19351540.71	20137736.84	12781950.21	14771648.16	12897340.33	7680275.152	10292087.92	14652983.91	20958992.48	18705690.32	21202598.82	3689296.068	16278098.06	16769117.99	18900710.16	12394700.71	2381770.38	8027842.072	7284334.094	4245333.416	7030976.065	10057611.03	7195377.312	8058080.709	9395644.295	1500724.826	2338514.559	12577982.79	11205063.6	17244013.41	25858551.51	69839783.85	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	12955990369	517460944.3	282013152.6	130656194.9	119059116.8	82086475.57	13556291.9	15530814	37233848.42	48532808.04	23752924.49	30378168.48	24388082.88	22121055.36	25787345.6	16932551.82
CHEBI:3210	C12H16N2O	CN(C)CCc1c[nH]c2ccc(O)cc12	InChI=1S/C12H16N2O/c1-14(2)6-5-9-8-13-12-4-3-10(15)7-11(9)12/h3-4,7-8,13,15H,5-6H2,1-2H3	Bufotenin	204.1231541		[M]+		325.5745	9606	Homo sapiens										14875166.48	18308068.34	17779095.02	11084022.19	10940924.03	11525013.11	7959564.688	11030754.05	12644424.66	5991633.439	10940352.98	21325459.08	13105792.98	15044429.74	11088950.15	21363964.9	11237388.43	6270464.283	9526267.868	25694507.19	19563225.18	20307045.23	50378671.31	20023032.1	11361357.37	18358708.67	1647585.31	13856664.19	22591823.96	30295759.43	31487465.6	25026659.2	24332729.55	26009983.12	23923559.06	17642038.43	11565457.34	15338803.36	15803837.19	5488501.886	7990700.783	20888486.38	18768165.37	20559300.41	32303510.67	11889552.39	29234351	18975132.01	19040246.53	33194378.09	14438889.71	33818257.63	26302282.2	26403431.28	19153300.04	22394370.66	16809319.44	18176745.35	15687008.17	20680003.04	31118455.17	4957493.38	25628155.74	28589633.11	3770055.067	12337003.31	33685799.49	19731449.28	16987185.15	17930139.26	22750183.31	21293856.17	12676756.89	21264270.98	19927054.88	4240785.668	28427987.46	33191255.94	13475617.45	11657283.55
CHEBI:25618	C7H7NO3	ONc1ccccc1C(O)=O	InChI=1S/C7H7NO3/c9-7(10)5-3-1-2-4-6(5)8-11/h1-4,8,11H,(H,9,10)	o-Hydroxylaminobenzoate	154.0485011		[M+H]+		203.155	9606	Homo sapiens										10361883.09	11685540.79	17028474.4	6662431.374	7524277.438	8684030.935	7178309.482	10549790.93	6770877.7	11018747.2	6188254.203	5635575.952	9173038.882	11665977.52	6364881.582	8863974.842	7303937.837	8213413.492	4637330.957	3912777.406	15932908.66	23457068.27	25526620.26	18559584.5	16163222.38	18739581.75	17420958.51	19967871.12	17907455.79	20818539.61	25784772.98	20312082.53	23220721.89	4550372.489	17669114.11	18831983.24	23564226.52	15928124.58	20279381.94	18168990.31	12408844.41	17305598.36	14726866.92	17882950.58	20332117.65	17778626.14	15549969.76	17756655.21	13364446.48	14430105.06	17207981.43	15710594.49	17164255.86	18802495.68	17784554.58	13147885.42	35838256.8	21940573.08	15971525.6	21685038.44	17384903.99	24041970.13	14515080.11	16215402.22	18501931.19	17342299.33	13532779.9	16036065.33	20685708.78	13270655.95	14261688.58	16778239.92	22918778.61	17070515.14	15655547.81	16605847.44	18391519.93	15276578.69	14409368.17	11521046.43
CHEBI:8481	C23H30NO3+	CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc12)C(C)C	InChI=1S/C23H30NO3/c1-16(2)24(5,17(3)4)14-15-26-23(25)22-18-10-6-8-12-20(18)27-21-13-9-7-11-19(21)22/h6-13,16-17,22H,14-15H2,1-5H3/q+1	Propantheline	368.2089412		[M+H]+		604.327	9606	Homo sapiens										7622581.705	17053499.04	6167626.67	11315113.98	13999344.6	5076727.852	8086792.288	13229151.54	8889941.227	18176094.6	12786068.64	10008063.27	7507626.614	13492253.63	6699130.897	13740050.24	9520924.413	16641936.47	8761105.607	31485424.34	23715757.19	18319549.67	25240551.35	12789696.71	19396400.23	9579012.879	15003042.43	27888615.8	18694509.57	12212986.23	10774698.26	11768106.07	13526533.74	9008762.934	7476600.045	15720504.47	20094462.61	22554774.67	17806218.58	13151223.47	16606326.66	16320357.51	14278914.76	13318882.23	11635569.43	10612174.33	11793931.71	12916043.11	16753238.45	14085206.15	13500078.55	14479900.22	6917257.488	10561602.48	15816646.97	12211917.91	11906136.45	14165438.07	23045835.26	9584219.812	14582074.96	22457649.9	20467595.95	23489129.28	23010540.46	13507816.62	18024604.43	13124201.17	17638861.68	15198036.41	11712174.26	22119581.63	17712113.89	25172350.41	14672666.16	15656031.69	14396219.23	15601212.6	16810752.63	13052148.47
CHEBI:188981	C6H12N2O3	OC(=O)C(N)CCNC(=O)C	InChI=1S/C6H12N2O3/c1-4(9)8-3-2-5(7)6(10)11/h5H,2-3,7H2,1H3,(H,8,9)(H,10,11)	4-Acetamido-2-aminobutanoic acid	160.0953889		[M]+		394.514	9606	Homo sapiens										30308723.07	31784007.96	48671353.23	56094549.71	140438396.2	225680211.6	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	15637751.33	12248535.65	15825957.8	13645865.1	24438075.76	16076523.6	24258891.81	13771671.79	15330582.05	19459227.62	20666052.44	16817921.32	19497264.11	19858517.55	14323748.53	18261523.67	5867022.786	23363177.42	15104617.33	16829621.44	21666104.55	26177262.08	22162852.73	40035466.75	46376386.54	37961076.96	57126286.49	52783251.94	54705531.83	71212345.27	53247453.15	63534276.11	48105210.7	57768455.78	42114703.73	41132269.89	44152910.25	32000219.46	12735381.13	18378439.93	19368715.82	16868386.44	16539011.09	17595193.6	18811307.94	15466071.93	22327288.45	21558205.02	15918662.33	17065131.55	14176331.58	17195194.63	17016074.64	16534239.57	20191830.84	21406741.64	19725798.07	18117074.91	15098320.37	16725670.7
CHEBI:32303	C15H22O4	CC(\C=C\[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)=C\C(O)=O	InChI=1S/C15H22O4/c1-10(7-12(17)18)5-6-15-13(2,3)8-11(16)9-14(15,4)19-15/h5-7,11,16H,8-9H2,1-4H3,(H,17,18)/b6-5+,10-7-/t11-,14+,15-/m0/s1	Xanthoxic acid	266.1520355		[M]+		739.278	9606	Homo sapiens										11742963.53	12260869.55	12939619.17	1450275.681	12397388.32	14009452.8	14612150.9	19296586.15	15528934.74	14557222.83	13460608.46	15661191.59	8318190.695	17543788.29	15687686.3	20249606.59	14895484.76	513891.3149	14080471.8	57626263.81	12401961.41	1929375.82	6939856.668	16531471.56	12875317.01	2391216.118	1647610.277	2280828.683	15034566.1	12378219.23	12051727.61	554088.7331	1152530.462	14322499.75	12863457.53	13098863.29	13878186.79	455988.5976	2291777.762	14711266.9	17676910.32	16478876.94	9199344.929	20800234.67	13416260.63	30468531.17	4752254.355	36696154.31	41248368.13	47172786.94	44353389.86	43710037.39	45743510.97	33466359.92	28680184.22	21658317.82	19283136.34	14003243.44	14099037.54	12576123.27	14139628.32	11873148.56	14003102.25	13929435.98	10751206.34	12103819.77	10918582.44	12421399.61	12173202.36	10519762.08	11326615.4	9975256.008	13395744.99	9363263.41	12677328.12	11244053.09	11273885.08	14064097.48	9080309.831	10911120.04
CHEBI:176874	C5H8N2O2	O=C1NC(=O)NC[C@H]1C	InChI=1S/C5H8N2O2/c1-3-2-6-5(9)7-4(3)8/h3H,2H2,1H3,(H2,6,7,8,9)/t3-/m1/s1	(R)-5,6-Dihydrothymine	129.0663271		[M+H]+		246.3295	9606	Homo sapiens										14675892.47	12480349.04	11992542.69	15571171.41	25889107.88	15605023.4	18007384.81	21438324.29	27323792.27	15824565.98	22471186.45	29760330.29	19749975.69	19673407.31	23441355.4	42828308.64	15300450.45	19280992.78	19541405.1	14792749.33	14127838.58	15598365.01	15535963.9	15001816.21	13903382.62	14497953.85	14392502.76	14073882.45	13370686.16	12741729.27	11641957.1	13200879.34	16677957.85	16405614.15	16138887.26	16199193.88	13362376.68	19013464.8	13459384.62	10097470.35	1312060.305	3652286.391	3474726.852	3879582.143	804286.2686	4728070.874	3210744.066	689347.4605	556160.4955	540405.7391	1627961.419	3399353.34	581448.1093	4822666.289	5882355.235	2876778.071	3695715.779	6861771.055	4667404.03	15455113.88	25528669.29	6259799.228	10282383.23	20158528.29	9070335.937	21172176.41	16606718.36	2618076.203	2548457.748	8397889.507	7271275.11	10777249.02	8981979.766	8349480.021	11746925.75	9499841.715	10919309.06	8347005.608	18537049.19	12750346.73
CHEBI:2877	C14H18N2O5	C(C[C@@H](C(N[C@@H](CC1=CC=CC=C1)C(=O)OC)=O)N)(=O)O	InChI=1S/C14H18N2O5/c1-21-14(20)11(7-9-5-3-2-4-6-9)16-13(19)10(15)8-12(17)18/h2-6,10-11H,7-8,15H2,1H3,(H,16,19)(H,17,18)/t10-,11-/m0/s1	Aspartame	295.1283701		[M+H]+		419.5395	9606	Homo sapiens										32094005.78	8917312.205	25354208.84	9327629.545	9040831.612	6817675.721	7992601.149	9947544.398	30890354.02	4270933.325	6581403.499	5773735.352	16280825.94	6451031.222	5788715.192	84652946.93	5457259.781	3056377.393	3200312.038	12977103.03	1622239.674	1255223.787	13417306.68	1328872.107	1816129.091	2130088.073	5958473.562	1434573.607	1799877.398	3394853.939	4376232.172	10254376.18	10853257.06	15710648.76	13445847.43	18261195.86	4510397.851	18994423.72	19556910.36	44172607.12	1268220.614	24673320.99	11472427.83	56658005.38	57332015.67	42679044.8	51996318.58	39945430.77	38890466.62	28533489.83	40027850.26	35024700.24	32459894.27	55162183.29	34220495.51	25546494.91	51126244.96	20058933.88	12373819.02	20900161.22	2908601.529	8579123.252	10427253.98	11478045.88	7992276.191	10252905.73	9900031.645	9492904.999	11990894.99	9729111.794	12727871.42	8851918.577	6933324.267	7566550.897	8589068.276	8536244.74	10055423.86	2620904.121	7350160.8	8464018.787
CHEBI:185950	C33H44O8	O1[C@]2(O[C@@H]([C@H](C=C2)C)C(C)C)C[C@]3(OC(=O)[C@]4([C@@]5(O)[C@](OCC5=CC=C[C@@H]([C@H](O)C(=CC[C@@]1(C3)[H])C)C)(C(=O)C(=C4)C)[H])[H])[H]	InChI=1S/C33H44O8/c1-18(2)29-21(5)12-13-32(41-29)16-25-15-24(40-32)11-10-20(4)27(34)19(3)8-7-9-23-17-38-30-28(35)22(6)14-26(31(36)39-25)33(23,30)37/h7-10,12-14,18-19,21,24-27,29-30,34,37H,11,15-17H2,1-6H3/b8-7+,20-10+,23-9+/t19-,21-,24+,25-,26-,27-,29+,30+,32+,33+/m0/s1	5-Oxoavermectin ''1b'' aglycone	551.3028381		[M+H-H2O]+		595.343	9606	Homo sapiens										8367776.915	21025911.83	10110108.64	16824305.72	29159593.01	13667938.37	38119007.71	69981580	48084168.91	145321538.8	160645350.9	93974797.23	207181683.8	397277484.2	157456647.1	301189285.5	78220721.55	62132354.92	17636688.51	12288427.97	49498233.06	18976011.37	32516983.53	26335339.44	17651079.67	14057747.72	12828057.72	17906188.58	24855396.94	30307434.18	15007479.89	8719984.492	16171331.19	9255867.342	7848716.308	14164952.55	16529653.05	14170660.38	9527980.016	7061033.222	11298830.11	12426412.12	9325822.986	10475297.11	6418211.289	7446100.483	8885059.988	7037472.693	10664319.4	8183967.482	10105942.73	10163891.38	5922471.694	8033696.39	12167864.09	8130131.231	10426550.04	34279131.61	13101296.32	10930164.77	8564073.438	7346515.604	12122648.25	13629099.55	13742345.43	9245127.169	12484234.73	9158360.785	11267017.44	6157011.667	7907510.395	13706652.82	12073845.51	16984686.74	9001627.066	11531468.25	8894667.713	11975834.93	9148389.881	8761927.223
CHEBI:177249	C26H36O8	O1C(C(O)C(O)C(O)C1OC(=O)C=C(C=CC=C(C=CC=2C(CCCC2C)(C)C)C)C)C(O)=O	InChI=1S/C26H36O8/c1-15(11-12-18-17(3)10-7-13-26(18,4)5)8-6-9-16(2)14-19(27)33-25-22(30)20(28)21(29)23(34-25)24(31)32/h6,8-9,11-12,14,20-23,25,28-30H,7,10,13H2,1-5H3,(H,31,32)	Retinoyl b-glucuronide	476.2810521		[M]+		797.736	9606	Homo sapiens										10933201.37	11829886.57	3377570.469	3595582.966	5264401.933	3691761.733	2361734.814	4076106.821	1676958.13	5882860.244	3839120.744	5626972.669	3123699.827	3662835.772	4718599.799	4064267.122	3905703.647	26323433.02	23108412.67	1046.65582	16697318.2	15302008.19	15220468.96	16840349.42	13712246.35	18110696.75	11047263.6	16578201.84	4665169.669	13239629.63	22622711.53	9986758.948	17584022.92	8018983.727	7543713.407	14847192.95	11821897.74	14940697.15	6173796.208	6185449.108	37852667.94	33486832.56	58620749.35	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	1046.65582	31853541.58	34830825.49	12105005.57	18567583.49	24765244.45	27159591.45	28805621.67	19483497.83	21517338.46	33134231.37	23215988.19	14374165.06	25936456.8	29581681.66	31896061.82	25975296.15	51515620.21	24455258.18	21085876.45	20004614.04	30019878.91	11310043.36	22180306.23
CHEBI:62416	C30H52O2	[H][C@@]1(CC[C@]2(C)[C@]1([H])CC[C@]1([H])[C@@]3(C)CC[C@H](O)C(C)(C)[C@]3([H])CC[C@@]21C)[C@@](C)(O)CCC=C(C)C	InChI=1S/C30H52O2/c1-20(2)10-9-16-30(8,32)22-13-18-28(6)21(22)11-12-24-27(5)17-15-25(31)26(3,4)23(27)14-19-29(24,28)7/h10,21-25,31-32H,9,11-19H2,1-8H3/t21-,22+,23+,24-,25+,27+,28-,29-,30+/m1/s1	Dammarenediol II	445.3674629		[M+H]+		819.724	9606	Homo sapiens										15078597.25	207846.1587	704586.6225	2162830.724	2330865.463	2590483.408	7761893.766	3175102.827	6988894.315	17251612.41	17350413.5	6098039.272	2823676.732	15583157.7	17060281.36	15617263.35	8606746.764	7585779.575	6878950.544	1736693.235	7789487.391	966908.887	2458115.078	2324074.345	3316733.847	3352740.179	1262588.963	3304428.968	4453697.421	3588102.848	6019977.469	1472453.382	1471046.078	6017095.385	9829217.456	7677716.629	20163447.7	3400052.87	13695704.01	59250005.15	14422829.98	33118046.18	21956755.94	29236556.55	27109132.28	165473889.6	29723511.64	197895237.1	282439016.7	214849612.3	87245432.82	84148014.77	22891436.19	35862507.56	192390441.8	33799553.28	25298237.79	21999514.04	34627850.26	17850026.85	11670241.58	27023803.78	17805770.68	26289476.98	4133480.679	14369915.1	20992896.9	12966463.96	19228476.71	13989434.88	55600961.68	23794339.99	25407003.74	7042051.532	20820164.52	17528699.32	31045448.15	41127040.98	145775266.7	17367300.7
